Classification,State,Country_Area,Posted_Citations,Project_Area,Product_Type,Fiscal_Year
Terminated,NH,United States,Voluntary: Firm initiated,"HFS 10/6lb Crunchy Row Breaded Cod Rectangles 3 oz.,  Item Number: 10002800",Food,2017
Terminated,TX,United States,Voluntary: Firm initiated,"Tri-Pepper Dice, 6-oz. packaged in a clamshell and Dice Tri-Pepper, 7-oz. packaged in a clamshell",Food,2017
Terminated,NM,United States,Voluntary: Firm initiated,"100 vegetarian  Fenugreek Capsules 90 count, 600mg, packaged in 150cc Amber Glass Packer  with White Polypropylene Cap.",Food,2023
Terminated,PA,United States,Voluntary: Firm initiated,"ASK Foods Inc. Naturally Creative Firecracker Slaw, 3.75 lb. Bulk Container sold from the deli",Food,2018
Terminated,CA,United States,Voluntary: Firm initiated,Masago Lake Smelt Roe  6 oz.  UPC Code:4866010101,Food,2016
Terminated,TX,United States,Voluntary: Firm initiated,DZ Lime Fruit Bar - Single Serve Snack; 6 Pak Lime Fruit Bars,Food,2015
Terminated,WI,United States,Voluntary: Firm initiated,"Finest Traditions Blue Cheese Potato Salad, 8 lb., 10 733147 10137 4",Food,2012
Terminated,MO,United States,Voluntary: Firm initiated,"Dierbergs Kitchen, Grilled Chicken Caesar Wrap, NET WT. 10 oz, UPC 0 233983 804994",Food,2017
Terminated,CA,United States,Voluntary: Firm initiated,"Muscle Milk 14 oz, 25 g protein.  Vanilla Creme    UPC (case):  8-76063-00222-6;    UPC (unit):  8-76063-00202-8",Food,2016
Terminated,OR,United States,Voluntary: Firm initiated,"Reser's Homestyle Recipe Potato Salad with Egg, Formula PO.81, packaged  in 2/8-lb carton cases. Reser's Fine Foods, Inc., Beaverton, OR.",Food,2014
Terminated,HI,United States,Voluntary: Firm initiated,"Regal's Fundraising Cookies: Cornflake flavor.  Net Weight 12 oz. (340 grams).    All varieties have the same ingredient list:  Flour, Sugar, Cotton Seed Oil, Butter Blend, Chocolate Chips, Salted Butter, Vanilla Extract, Salt, Baking Soda.    Regal Foods,  Honolulu, HI  www.regalfoodsusa.com",Food,2019
Terminated,NM,United States,Voluntary: Firm initiated,"Sunland Creamy Peanut Butter with Sea Salt, 40 oz, UPC 4868709915, Gluten Free, Produced by Sunland Inc, Portales, NM 88130.",Food,2012
Terminated,FL,United States,Voluntary: Firm initiated,Internal Cleansing Kit Peppermint,Food,2018
Terminated,UT,United States,Voluntary: Firm initiated,"Condies Foods Fresh Fruit, Item Number 40781, UPC  50777222655",Food,2018
Terminated,NH,United States,Voluntary: Firm initiated,HLSC 12/10oz Summer Herb Crusted Cod Item Number:    1029449,Food,2017
Terminated,WI,United States,Voluntary: Firm initiated,"Kitchen's Cravings Egg Salad Sandwich on Oat Multigrain Bread.  Net Wt. 5.5 oz. (156g),  Black bottom clear top plastic clamshell container, UPC 39779-00079   Keep Refrigerated.",Food,2018
Terminated,OH,United States,Voluntary: Firm initiated,"SJ TACO Net Wgt: 44.5 LBS INGREDIENTS: Spices including Chili Pepper, Garlic Powder, Sugar, Paprika***Wheat Flour***CONTAINS: SOY, WHEAT spicetec¿ FLAVORS & SEASONINGS 6 Santa Fe Way Cranbury, NJ 08512 (800) 345-7742",Food,2017
Terminated,MI,United States,Voluntary: Firm initiated,"Good Herbs, Inc., WELLNESS PLUS, 1 oz bottle, 550 Oliver Dr Troy, MI 48084 The Quality Herb That Works",Food,2014
Terminated,TX,United States,Voluntary: Firm initiated,"Power Snacks Honey Roasted Sunflower Kernels, Net Wt 1 oz; UPC 076500722025",Food,2023
Terminated,TX,United States,Voluntary: Firm initiated,DZ Coconut Bar- Single Serve Snack and 6 Pak Coconut Fruit Bars and 6 Pak Dipped Coconut Fruit Bars,Food,2015
Terminated,NM,United States,Voluntary: Firm initiated,"Sunland Creamy Peanut Butter, 12 oz, UPC 4868726910; 5 lb UPC 22704; 40 lb UPC 22705; 40 lb UPC 22725; 500 lb UPC 26527; 18 oz UPC 4868726909; 15 lb 4868732722; 500 lb UPC 36527; 30 lb UPC 47730; 40 lb UPC 081725; 35 lb UPC 4868786724; 50 lb UPC 086301.  Produced by Sunland Inc, Portales, NM 88130",Food,2012
Terminated,OH,United States,Voluntary: Firm initiated,"Beet + Grapefruit Shrub Sorbet Pint Case, 205, Jeni's Splendid Ice Creams, LLC, pint size, plastic container, 8 pints per case, frozen.    Beet + Grapefruit Shrub Ssorbet Pint, Jeni's Splendid Ice Creams, LLC, pint size, plastic container, individually packed, frozen.",Food,2015
Terminated,FL,United States,Voluntary: Firm initiated,"ITALIAN ROSE GARLIC SPREAD, Gluten Free, NET WT. 35 LB (16 kg), www.italian-rose.com, Riviera Beach, FL 33404",Food,2018
Terminated,MA,United States,Voluntary: Firm initiated,"DAHlicious ORGANIC Lassi India -Style DRINKABLE YOGURT, Grassland Plain, , 32 FL OZ (946 mL), UPC: 7 93573 01459 7",Food,2019
Ongoing,TX,United States,Voluntary: Firm initiated,"14019 Cucumber Select 6 CT, 01034 Cucumber Select 5# packaged in polybags Dairyland Produce, LLC",Food,2025
Terminated,IL,United States,Voluntary: Firm initiated,"Mung bean sprouts packaged in 10 lb., 15 lb., and 30 lb. plastic bags.",Food,2016
Terminated,ME,United States,Voluntary: Firm initiated,"Endurance Daily Vanilla Dietary Supplement  Packaged under the label:  Stronger Faster Healthier and Mainer Whey  Packaged in: 2 lb (32 oz), 10 oz. and 30 gram sizes",Food,2014
Terminated,NV,United States,Voluntary: Firm initiated,Klaire Labs Melatonin Lozenge Formula  Fast Dissolving 1 mg tablets;  Packed in a 75 cc HDPE Bottle  60 Tablets  UPC: 8 28054 17845 8;  SKU: ML1,Food,2019
Terminated,NY,United States,Voluntary: Firm initiated,"QQ Fish brand Mushroom Fish Ball, 200g",Food,2019
Ongoing,FL,United States,Voluntary: Firm initiated,"Spermidine, Maximum Strength, 10 mg per serving, Support healthy Aging, Dietary Supplement, 120 Capsules, oral consumption, shelf life: 24 months, PETE/White/150cc Plastic bottle/lid, 120 count.Supplement Facts: Spermidine 3HCL 10mg*** Other Ingredients: Hydroxypropyl Methylcellulose, Rice Flour",Food,2025
Terminated,MA,United States,Voluntary: Firm initiated,"CALIFIA FARMS XX ESPRESSO COLD BREW COFFEE - 48 FL OZ, UPC: 5290900349",Food,2019
Terminated,NY,United States,Voluntary: Firm initiated,"artisanal cheese VULTO Creamery HANDMADE CHEESE, Walton Umber, NET WT. 4 lbs",Food,2017
Terminated,PA,United States,Voluntary: Firm initiated,"Apricot Filled Cookie OTC  Sell By: (all dates up to) 3/23/2015  Net WT. 1 OZ  Contains:Egg, Wheat, Soy  ;   Cookies affected are only sold direct from bakery counter and packaged at time per customer request and packed either in clam shell plastic or wax paper.  ;   Net Weight on label may differ depending on number of cookies a customer requested. Net Weights listed above are for 1 cookie.",Food,2015
Terminated,NY,United States,Voluntary: Firm initiated,"OSCAR'S SMOKE HOUSE GARLIC CHEDDAR SPREAD, NET WT 7 OZS, keep refrigerated.  Distributed by: Oscar's Smoke House Warrensburg, NY 12885.",Food,2014
Terminated,NC,United States,Voluntary: Firm initiated,"Harris Teeter, Stuffed Tilapia 8ct (Fresh)",Food,2012
Terminated,FL,United States,Voluntary: Firm initiated,"Mary B's Thins , 22 Biscuits, NET WT. 28.3 oz (1LB 12.3 OZ) 810g",Food,2018
Terminated,ND,United States,Voluntary: Firm initiated,"Almonds, dry roasted, not salted, packaged in 25 lb. cardboard cartons",Food,2016
Terminated,FL,United States,Voluntary: Firm initiated,Sysco Classic Riced Cauliflower packed in a 4lb plastic bag (6 units of 4 lb. per carton box).,Food,2024
Terminated,WI,United States,Voluntary: Firm initiated,"KERRY, CULTURED NF BUTTERMILK 986, CODE 031001.010,  CONTAINS MILK,  Item # I2868.465 ,  Net Wt 50 Lb (22.68 Kg)",Food,2012
Terminated,NY,United States,Voluntary: Firm initiated,The Sausage Maker Instacure #1,Food,2023
Terminated,CA,United States,Voluntary: Firm initiated,"Impossible Foods Bulk, 5 lb. vacuum sealed plastic-pack.  Keep Frozen;  This is a plant product that is looks like and is used like ground beef.  UPC: (01) 00816697020036;  Item # 60-00010",Food,2019
Terminated,CA,United States,Voluntary: Firm initiated,"Chocolate & the Chip  Boozy Banana Walnut:  Cookies: 4 oz / 114 grams per pack. Cookies are packaged in uniform pairs in a food grade clear resealable bag and label  Corrected Ingredients: Not provided    Labels found during the inspection had undeclared wheat, milk, soy sulfites. Firm had listed ingredients on packaging but what was missing were the sub ingredients and allergen containment.",Food,2021
Terminated,NJ,United States,Voluntary: Firm initiated,"Woodstock Farms Mfg. Cape Cod Cranberry Mix Net Wt. 25 Lbs.  Distributed by Woodstock Farms Mfg. Edison, NJ 08817  UPC C250575",Food,2016
Terminated,GA,United States,Voluntary: Firm initiated,"Pepper Collection 8 Tube Gift Set - a colorful assortment of dried peppers.  This product contains peppers in 8 different glass tube and packaged in a printed paperboard sleeve and are visible through a window in the sleeve. Net wt. is 4.87oz/138g. The UPC is 6 009686 793712.  Packed in South Africa. US Importer: Something South African, LLC Seattle WA 98199, Email: info@somethingsouthafrican.net.",Food,2023
Terminated,OH,United States,Voluntary: Firm initiated,"Bean & Cheese Burrito Filling, 10 lb bags Labeled in part ""13210 B 1 77220 13:38 KEEP FROZEN BEAN & CHEESE BURRITO FILLING***INGREDIENTS: COOKED PINTO BEANS, WATER, CHEDDAR CHEESE***SOYBEAN OIL***STARCH-MODIFIED, ONIONS, CHEESE SAUCE BASE***CONTAINS LESS THAN 2% OF CHILI PEPPER, SALT, CHICKEN BASE***SODIUM PHOSPHATES, SPICE, CARAMEL COLOR DEHYDRATED, GARLIC, ANNATTTO EXTRACT.""  CONTAINS: Soy, Milk, Wheat JTM Food Group 200 Sales Dr. Harrison, OH 45030 Phone 800.626.2308.",Food,2013
Terminated,WA,United States,Voluntary: Firm initiated,"Ricotta Salata Frescolina Brand Soft Cheese.  Product is packaged in a retail package, wedge shaped, size ranges from 6-7 oz.    The product is labeled in parts: ""***Frescolina Ricotta Salata MARTE***IMPORTED BY FOREVER CHEESE,NY 11106***PRODUCT OF ITALY***""",Food,2012
Terminated,IL,United States,Voluntary: Firm initiated,Quaker Chewy Bars Less Sugar Peanut Butter Chocolate Chip 8ct 6.7 oz. Bars are individually wrapped in plastic and then packaged in paperboard boxes.,Food,2024
Terminated,FL,United States,Voluntary: Firm initiated,"""***DIETARY SUPPLEMENT 4HB STACK Bedtime***52 CAPLETS***MANUFACTURED EXCLUSIVELY FOR: Kirkland Science Labs 935 Jackson St #91810 Seattle, WA 98104-2818***"".",Food,2013
Terminated,,Israel,Voluntary: Firm initiated,ELITE PESEK ZMAN WAFER ROLL UPC: 815871011495 NET WT. 1.4 oz (40g),Food,2022
Terminated,IL,United States,Voluntary: Firm initiated,"Individually 2/3 oz. slices of American cheese product individually wrapped in transparent plastic an packaged in 12 oz. and 16 oz.. packages, and 4 lb. cartons under the Kraft brand name.     Cases of 12 oz. packages include 48 packages per case.     Cases of 16 oz. packages include either 12 or 36 packages per case.     Cases of 4 lb. cartons include 8 cartons per case.",Food,2014
Terminated,NH,United States,Voluntary: Firm initiated,"HFS 1/10LB Lightly Breaded Cod Tail Portions 5oz,  Item Number: 02075",Food,2017
Terminated,OR,United States,Voluntary: Firm initiated,"Farmstyle Potato Salad, Formula PO.27, packaged in 3/8-lb carton cases. Packaged Exclusively for use by: Yum! Brands Global Restaurants, Louisville, KY.  UPC 885251252626",Food,2014
Terminated,FL,United States,Voluntary: Firm initiated,Vanilla Ice Cream Cookie Sandwich. Sandwiches packaged in a gold or clear bags. 50 sandwiches per case and weighting 4oz each sandwich.,Food,2024
Terminated,WI,United States,Voluntary: Firm initiated,"Alsum Farms & Produce  Whole Red onions packaged in 2lb. (907g) bags,  UPC 39186-60101 Produce of Mexico.  Packed by Alsum Farms & Product, Inc., Friesland, WI  53935.",Food,2021
Terminated,GA,United States,Voluntary: Firm initiated,"Cafe' Intermezzo Strawberry Cr¿me Torte 5.5 lbs Ingredients: White Cake, Water, Vegetable Oil, Strawberry Buttercream (Sugar, Shortening, Strawberry Jell-O, Vanilla Extract, Salt), Chocolate Pudding Mix, Strawberry Glaze, Red Chocolate Curls. Contains: Milk, eggs, wheat, and soy, May contain tree nuts and peanuts.",Food,2023
Terminated,OH,United States,Voluntary: Firm initiated,"Windy Acres FRUITY TRAIL MIX Roasted Peanuts, Pineapple, Papaya, Raisins & Almonds 7 OZ (198 G) UPC 0 82987 02016 5 WILMINGTON, OH 45177 1-937-382-8057",Food,2016
Terminated,CA,United States,Voluntary: Firm initiated,Carolyn's Cookie Company - Frozen Cookie Doughballs - Bake at Home.  Chocolate Chip  Net Wt. 22 oz. (623.7g)    UPC Code 680569160232,Food,2019
Terminated,AZ,United States,Voluntary: Firm initiated,"Fresh Frozen Grade A Cut White Corn, Net Wt. 32 Oz, (2 Lb.) 907g, Dist. By Fresh Frozen Foods, Inc., Jefferson, GA 30549, UPC 0-86069-20102-2, Fresh Frozen Grade A Cut White Corn, Net Wt. 80 Oz. (5 Lb.) Dist. By Fresh Frozen Foods, Inc., Jefferson, GA 30549, UPC 0-86069-50102-3",Food,2015
Terminated,WA,United States,Voluntary: Firm initiated,"Globespun Gourmet Dolma La- Tibetan potato, net wt. 8 oz., plastic wrapped.  UPC 32328 00503.",Food,2016
Terminated,OH,United States,Voluntary: Firm initiated,"Stouffer's vegetable lasagna.  Keep Frozen. Sold in the following sizes and UPC:  1.  Party Size  Net Wt. 96 oz (6 lb) 2.72kg  UPC 13800-19002.  2.  Net Wt. 10 1/2 oz (297g)  UPC 13800-10323.  3.  Family Size Net Wt. 37 1/2 oz (2 lbs. 5 1/2 oz) 1.06 kg, UPC 13800-55510.  4.  Food Service Professional Product Net Wt. 6 lbs (2.72 kg)  UPC 13800-30322.(this product is not available in retail stores)",Food,2016
Terminated,OH,United States,Voluntary: Firm initiated,Velvet Cookies n Cream   16oz - 8 cartons to a case  3 Gallon Tub - 1 Tub per case,Food,2021
Terminated,WA,United States,Voluntary: Firm initiated,"Pain Au Levain Bread, San Francisco Street Bakery brand, keep at ambient temperature.  Individually packaged in flex poly bag, net weight 16 oz (454 g). UPC 0 08613 10013 1.    The product label is read in parts: ""***Pain Au Levain Bread ***Ingredients: unbleached wheat flour, water, sourdough culture, sea salt ***San Francisco Street BAKERY, Olympia, WA ***"".",Food,2020
Terminated,FL,United States,Voluntary: Firm initiated,"M & M brand Number 2 Florida Avocados, packed in 50 lb cardboard boxes",Food,2014
Terminated,IL,United States,Voluntary: Firm initiated,"HC SUNFLOWER KERNEL 3 OZ. packaged in a clear plastic bag with attached green brown and yellow label that reads in part "" Uncle Bucks Sunflower kernel"" UPC code 752545070894",Food,2016
Terminated,OH,United States,Voluntary: Firm initiated,Mideo's Marinara Glass 32oz jars - 6 jars per case,Food,2021
Terminated,MO,United States,Voluntary: Firm initiated,"Pasteurized Prepared Cheese Product:    BORDEN 12/13.12OZ DTT AMERICAN CHEDDAR  PROD, 45110155767.3  .",Food,2015
Terminated,PA,United States,Voluntary: Firm initiated,"MD Salad Bar- Cucumber Tomato Salad. Expiration 07/31/2020. Ingredients:SALAD [CUCUMBER, TOMATOES, OIL BLEND (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), ONIONS, VINEGAR (RED WINE VINEGAR (DILUTED WITH WATER TO 5% ACIDITY), POTASSIUM METABISULFITE (PRESERVATIVE)), DILL WEED, SALT, PEPPER].",Food,2020
Terminated,TX,United States,Voluntary: Firm initiated,Ruffles Cheddar and Sour Cream flavored potato chips 8.5 oz bag,Food,2018
Terminated,MN,United States,Voluntary: Firm initiated,Ben & Jerry's Chocolate Cookie PB Swirl Non-Diary Frozen Dessert 16 oz.    UPC: 76840580767    Target item number: 288-7-814,Food,2018
Terminated,TX,United States,Voluntary: Firm initiated,"Winco Foods, Taco Seasoning Mild, Net Wt. 1.25 OZ, Distributed by Winco Foods, LLC, Boise, ID, UPC 0 70552 90126 1",Food,2019
Terminated,KY,United States,Voluntary: Firm initiated,"Banana Puddin' Y'all Ice Cream. Manufactured by: Koogee-Queen Anne, LLC, d/b/a The Comfy Cow 2221 Frankfort Ave, Louisville, KY 40206.",Food,2014
Terminated,FL,United States,Voluntary: Firm initiated,"Publix Deli, Wheatberry Salad,  sold in 3.5 oz clamshell, 1 lb Grab and Go kit, and Chef Select custom order behind the deli counter.  Received at retail store as a 12.75 lbs kit.  Ingredients are combined at retail store.  Manufactured for Publix Supermarkets in Lakeland, FL",Food,2016
Terminated,MN,United States,Voluntary: Firm initiated,"PROSANTE TSOYFLR 10P MNCD 50LB BG, paper bag",Food,2023
Terminated,IN,United States,Voluntary: Firm initiated,"Triple Chocolate Mudslide Cookie, 120 1 oz. cookies, frozen",Food,2017
Terminated,WA,United States,Voluntary: Firm initiated,"Alida's Samoon Pita Bread, 4 pieces per package, net wt. 21 oz.  UPC 8 60004 65933 4.  Product contains ingredients: While Flour, Water, Wheat Gluten, Yeast, Sorbitan monostearate, ascorbic acid, Salt, Canola Oil. CONTAINS: Wheat, Gluten.",Food,2022
Terminated,OH,United States,Voluntary: Firm initiated,JIF 40 OUNCE CRUNCHY PEANUT BUTTER,Food,2022
Terminated,OR,United States,Voluntary: Firm initiated,"Canned Chinook Salmon with paper label reading in part:  ***SKIPANON BRAND SEAFOOD CHINOOK SALMON***Ingredients:  Chinook Salmon, Sea Salt NET WT. 6 OZ. (170g)***""     UPC:  58071 00118  Can code beginning with OCCR.    Label background is yellow with a brown stripe at the bottom and multiple colored ink lettering.    Chinook (aka King) Salmon with salt added, canned and distributed as brites in 6oz cans.  Can code beginning with OCCR.",Food,2015
Terminated,NY,United States,Voluntary: Firm initiated,"RASPBERRY Cream Ice Cream Bars: Sundae SHOPPE, 12 Bars, UPC  041498204631",Food,2018
Terminated,NJ,United States,Voluntary: Firm initiated,Ambrosia Quality Foods Brand 4/1 gallon Worcestershire Sauce Net 128 Fl. Oz.,Food,2017
Terminated,IL,United States,Voluntary: Firm initiated,"B4AAF3, BREADER X1, NET WT 50 LBS, Manufactured By: Newly Weds Foods, Inc., Chicago, IL 60639",Food,2017
Terminated,NY,United States,Voluntary: Firm initiated,"Flave! TROPICAL TRAIL MIX, NET WT 8OZ (226g), shipped 12 packs per case",Food,2016
Terminated,OR,United States,Voluntary: Firm initiated,Square Mile Spur & Vine Hopped Apple Cider is hopped hard cider is in liquid form and is an alcoholic beverage.  It is packaged in 22 fl oz glass bottles shipped in a corrugated master carton that contains 12 bottles.  Individual bottle is sold at retail stores.    UPC codes case: 7-02770-04912-0   UPC Bottle: 7-02770-24910-0  PDCN code: CAB12,Food,2013
